DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
8152025,0,45.984905034669254,-107.352743199031,0,1004.5,28.6,9.9,25.8,80,19.0,0.0,31
8152025,1,45.984905034669254,-107.352743199031,0,1004.8,28.1,8.4,24.6,97,21.0,0.0,29
8152025,2,45.984905034669254,-107.352743199031,0,1006.5,25.3,9.2,23.1,125,14.0,0.0,36
8152025,3,45.984905034669254,-107.352743199031,0,1005.9,23.1,11.2,21.6,103,13.3,0.0,47
8152025,4,45.984905034669254,-107.352743199031,0,1006.5,22.0,9.2,20.3,94,10.1,0.0,44
8152025,5,45.984905034669254,-107.352743199031,0,1006.7,20.8,7.8,18.7,102,10.7,0.0,43
8152025,6,45.984905034669254,-107.352743199031,0,1006.2,20.1,8.5,17.2,104,17.5,0.0,47
8152025,7,45.984905034669254,-107.352743199031,0,1006.3,19.6,8.6,17.5,98,12.4,0.0,49
8152025,8,45.984905034669254,-107.352743199031,0,1006.6,18.4,8.7,17.0,110,7.3,0.0,53
8152025,9,45.984905034669254,-107.352743199031,0,1006.1,17.5,9.2,16.0,77,9.3,0.0,58
8152025,10,45.984905034669254,-107.352743199031,0,1006.6,17.2,9.4,15.4,86,11.2,0.0,60
8152025,11,45.984905034669254,-107.352743199031,0,1006.4,17.0,9.2,15.9,287,6.0,0.0,60
8152025,12,45.984905034669254,-107.352743199031,0,1006.2,16.1,9.3,15.3,275,4.3,0.0,64
8152025,13,45.984905034669254,-107.352743199031,0,1006.7,16.1,10.2,15.2,199,6.5,0.0,68
8152025,14,45.984905034669254,-107.352743199031,0,1008.4,18.9,12.7,17.2,99,17.5,0.0,67
8152025,15,45.984905034669254,-107.352743199031,0,1007.6,21.0,13.7,19.9,115,15.9,0.0,63
8152025,16,45.984905034669254,-107.352743199031,0,1007.9,23.2,14.7,23.3,159,10.0,0.0,59
8152025,17,45.984905034669254,-107.352743199031,0,1008.6,25.1,15.4,26.7,193,6.3,0.0,55
8152025,18,45.984905034669254,-107.352743199031,0,1007.9,26.4,15.2,29.2,212,3.4,0.0,50
8152025,19,45.984905034669254,-107.352743199031,0,1007.6,28.3,14.9,30.8,242,6.9,0.0,44
8152025,20,45.984905034669254,-107.352743199031,0,1006.9,30.0,12.5,31.4,243,8.9,0.0,34
8152025,21,45.984905034669254,-107.352743199031,0,1006.7,31.4,10.2,31.6,254,10.5,0.0,27
8152025,22,45.984905034669254,-107.352743199031,0,1005.9,32.3,7.9,31.9,279,7.3,0.0,22
8152025,23,45.984905034669254,-107.352743199031,0,1005.6,32.9,6.2,31.4,288,5.7,0.0,19
8152025,24,45.984905034669254,-107.352743199031,0,1005.3,32.9,4.7,30.5,315,7.6,0.0,17
