DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
8152025,0,33.6687118399843,-110.21078151941501,46,1008.4,29.4,7.3,25.0,348,25.4,0.0,25
8152025,1,33.6687118399843,-110.21078151941501,46,1009.0,19.1,16.0,19.0,47,15.3,0.0,82
8152025,2,33.6687118399843,-110.21078151941501,46,1009.2,19.6,15.3,19.6,299,12.7,0.0,76
8152025,3,33.6687118399843,-110.21078151941501,46,1009.5,19.2,14.2,19.1,327,9.9,0.0,73
8152025,4,33.6687118399843,-110.21078151941501,46,1009.7,19.4,13.8,19.9,356,5.4,0.0,70
8152025,5,33.6687118399843,-110.21078151941501,46,1009.8,19.2,10.5,18.8,105,4.1,0.0,57
8152025,6,33.6687118399843,-110.21078151941501,46,1009.8,19.4,8.4,18.2,28,5.3,0.0,49
8152025,7,33.6687118399843,-110.21078151941501,46,1009.9,19.9,5.6,18.5,106,2.6,0.0,39
8152025,8,33.6687118399843,-110.21078151941501,46,1010.3,20.4,6.7,18.7,161,6.5,0.0,41
8152025,9,33.6687118399843,-110.21078151941501,46,1011.7,19.7,5.4,17.3,235,8.8,0.0,39
8152025,10,33.6687118399843,-110.21078151941501,46,1012.8,17.8,12.5,15.4,298,22.1,0.0,71
8152025,11,33.6687118399843,-110.21078151941501,46,1011.8,16.1,14.8,16.3,306,9.3,0.0,92
8152025,12,33.6687118399843,-110.21078151941501,46,1012.7,17.0,12.8,16.9,13,6.6,0.0,76
8152025,13,33.6687118399843,-110.21078151941501,46,1014.9,16.9,13.1,17.6,360,1.8,0.0,78
8152025,14,33.6687118399843,-110.21078151941501,46,1014.6,16.0,13.3,15.2,333,12.6,0.4,84
8152025,15,33.6687118399843,-110.21078151941501,46,1014.4,16.5,13.6,16.7,41,6.6,0.0,83
8152025,16,33.6687118399843,-110.21078151941501,46,1014.7,17.7,13.8,17.4,84,10.5,0.0,78
8152025,17,33.6687118399843,-110.21078151941501,46,1015.5,18.1,13.2,18.3,4,5.8,0.2,73
8152025,18,33.6687118399843,-110.21078151941501,46,1015.3,21.1,13.8,20.3,70,13.8,0.0,63
8152025,19,33.6687118399843,-110.21078151941501,46,1015.5,22.0,11.4,21.2,112,8.6,0.0,51
8152025,20,33.6687118399843,-110.21078151941501,46,1015.0,23.6,10.3,22.5,28,7.7,0.0,43
8152025,21,33.6687118399843,-110.21078151941501,46,1014.1,24.7,10.6,24.3,31,8.4,0.0,41
8152025,22,33.6687118399843,-110.21078151941501,46,1013.1,25.6,9.8,24.9,22,13.6,0.0,37
8152025,23,33.6687118399843,-110.21078151941501,46,1012.7,25.9,8.9,25.4,20,7.3,0.0,34
8152025,24,33.6687118399843,-110.21078151941501,46,1012.4,26.1,8.1,24.5,8,7.6,0.0,32
