DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
8152025,0,43.626604000155496,-107.89657450011299,0,1004.8,26.8,6.8,22.5,335,24.2,0.0,28
8152025,1,43.626604000155496,-107.89657450011299,0,1004.8,25.5,9.3,24.9,321,2.3,0.0,36
8152025,2,43.626604000155496,-107.89657450011299,0,1003.9,25.7,6.8,22.8,146,14.3,0.0,30
8152025,3,43.626604000155496,-107.89657450011299,0,1002.6,23.9,5.3,20.6,172,14.9,0.0,30
8152025,4,43.626604000155496,-107.89657450011299,0,1003.5,23.1,2.0,19.3,163,13.6,0.0,25
8152025,5,43.626604000155496,-107.89657450011299,0,1004.4,21.3,-0.1,18.0,53,7.7,0.0,24
8152025,6,43.626604000155496,-107.89657450011299,0,1005.9,22.2,1.2,18.3,202,13.2,0.0,25
8152025,7,43.626604000155496,-107.89657450011299,0,1005.3,21.6,3.7,17.0,166,20.8,0.0,31
8152025,8,43.626604000155496,-107.89657450011299,0,1005.1,21.6,4.6,16.4,175,26.4,0.0,33
8152025,9,43.626604000155496,-107.89657450011299,0,1004.8,21.2,4.7,15.3,180,31.0,0.0,34
8152025,10,43.626604000155496,-107.89657450011299,0,1004.8,21.2,3.4,16.5,176,21.6,0.0,31
8152025,11,43.626604000155496,-107.89657450011299,0,1004.7,21.6,1.3,17.0,180,18.7,0.0,26
8152025,12,43.626604000155496,-107.89657450011299,0,1005.7,17.0,-0.3,13.6,322,8.2,0.0,31
8152025,13,43.626604000155496,-107.89657450011299,0,1005.5,17.4,0.5,13.6,208,12.2,0.0,32
8152025,14,43.626604000155496,-107.89657450011299,0,1005.9,21.1,1.4,18.1,194,7.4,0.0,27
8152025,15,43.626604000155496,-107.89657450011299,0,1006.8,25.4,1.4,23.0,216,3.1,0.0,21
8152025,16,43.626604000155496,-107.89657450011299,0,1007.7,27.0,1.4,24.3,30,5.8,0.0,19
8152025,17,43.626604000155496,-107.89657450011299,0,1007.4,28.5,2.6,26.7,351,6.9,0.0,19
8152025,18,43.626604000155496,-107.89657450011299,0,1007.6,30.0,3.8,28.0,32,13.1,0.0,19
8152025,19,43.626604000155496,-107.89657450011299,0,1006.2,31.6,2.7,30.6,303,8.6,0.0,16
8152025,20,43.626604000155496,-107.89657450011299,0,1005.6,32.8,0.8,30.5,264,14.5,0.0,13
8152025,21,43.626604000155496,-107.89657450011299,0,1004.4,33.2,-0.0,29.8,265,17.7,0.0,12
8152025,22,43.626604000155496,-107.89657450011299,0,1003.6,33.0,-0.2,28.8,232,17.7,0.0,12
8152025,23,43.626604000155496,-107.89657450011299,0,1003.2,33.0,-1.4,28.2,213,17.2,0.0,11
8152025,24,43.626604000155496,-107.89657450011299,0,1003.2,32.8,-0.3,28.3,212,15.7,0.0,12
