DATE,HOUR,LAT,LONG,CONTAINMENT,MSL PRESSURE   ,TEMPERATURE   ,DEW POINT      , TEMPERATURE   ,WIND DIRECTION ,WIND SPEED     , PRECIPITATION,RELATIVE HUMIDITY
03122026,0,43.7113230635001,-105.599545929,100,1024.6,5.7,-16.8,-2.6,288,31.8,0.0,18
03122026,1,43.7113230635001,-105.599545929,100,1023.9,3.0,-16.7,-4.0,292,23.3,0.0,22
03122026,2,43.7113230635001,-105.599545929,100,1023.6,1.0,-15.5,-4.7,273,14.1,0.0,28
03122026,3,43.7113230635001,-105.599545929,100,1022.5,0.1,-14.7,-5.9,255,16.8,0.0,32
03122026,4,43.7113230635001,-105.599545929,100,1021.8,0.2,-14.6,-5.3,250,13.4,0.0,32
03122026,5,43.7113230635001,-105.599545929,100,1020.0,0.2,-14.9,-6.3,248,20.5,0.0,31
03122026,6,43.7113230635001,-105.599545929,100,1018.4,0.8,-11.9,-5.9,257,22.5,0.0,38
03122026,7,43.7113230635001,-105.599545929,100,1016.5,1.1,-13.8,-5.9,246,24.0,0.0,32
03122026,8,43.7113230635001,-105.599545929,100,1014.9,1.9,-12.0,-5.2,248,25.2,0.0,35
03122026,9,43.7113230635001,-105.599545929,100,1012.8,2.5,-10.4,-5.0,247,28.6,0.0,38
03122026,10,43.7113230635001,-105.599545929,100,1010.8,3.8,-8.6,-4.3,247,33.7,0.0,40
03122026,11,43.7113230635001,-105.599545929,100,1009.5,4.7,-7.5,-3.3,251,33.9,0.0,41
03122026,12,43.7113230635001,-105.599545929,100,1008.6,4.7,-7.4,-3.0,246,31.9,0.0,41
03122026,13,43.7113230635001,-105.599545929,100,1008.2,5.0,-7.5,-2.3,246,29.2,0.0,40
03122026,14,43.7113230635001,-105.599545929,100,1008.1,5.7,-6.6,-1.7,256,30.5,0.0,41
03122026,15,43.7113230635001,-105.599545929,100,1006.6,7.9,-5.9,0.6,256,30.4,0.0,37
03122026,16,43.7113230635001,-105.599545929,100,1005.3,10.1,-5.9,1.0,273,42.2,0.0,32
03122026,17,43.7113230635001,-105.599545929,100,1004.8,12.0,-6.0,1.4,287,52.7,0.0,28
03122026,18,43.7113230635001,-105.599545929,100,1005.4,12.9,-5.2,2.8,287,51.5,0.0,28
03122026,19,43.7113230635001,-105.599545929,100,1004.1,14.2,-5.0,3.0,282,60.8,0.0,26
03122026,20,43.7113230635001,-105.599545929,100,1003.8,14.8,-6.1,2.3,287,68.7,0.0,23
03122026,21,43.7113230635001,-105.599545929,100,1004.0,14.6,-5.7,1.8,287,69.1,0.0,24
03122026,22,43.7113230635001,-105.599545929,100,1003.5,14.6,-6.3,2.9,298,60.4,0.0,23
03122026,23,43.7113230635001,-105.599545929,100,1004.5,12.9,-7.2,0.5,301,64.1,0.0,24
03122026,24,43.7113230635001,-105.599545929,100,1008.1,8.5,0.2,-0.7,338,48.8,0.0,56
